DISPLAY_Type,DISPLAY_Size,DISPLAY_Resolution_Width,DISPLAY_Resolution_Height,PLATFORM_OS,MEMORY_Card_slot,MEMORY_Internal_rom,MEMORY_Internal_ram,BATTERY_Type,BATTERY_Capacity,MAIN_CAM_1_Module,MAIN_CAM_1_Video
IPS,5.5,1080.0,1920.0,android 5,microsdxc,33554432.0,4194304.0,Li-Po,4000.0,1,1080
IPS,6.0,1080.0,1920.0,android 5,microsdxc,16777216.0,3145728.0,Li-Po,4000.0,1,1080
IPS,5.2,1440.0,2560.0,android 5,microsdxc,33554432.0,4194304.0,Li-Po,3000.0,1,4K
IPS,4.7,720.0,1280.0,android 5,microsdhc,8388608.0,1048576.0,Li-Po,2000.0,1,1080
IPS,5.5,1080.0,1920.0,android 4,microsdhc,16777216.0,2097152.0,Li-Po,2500.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdhc,16777216.0,2097152.0,Li-Ion,2230.0,1,1080
IPS,5.5,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0,Li-Po,2500.0,1,1080
OLED,6.67,1080.0,2400.0,android 13,no,268435456.0,6291456.0,Li-Po,4800.0,1,1080
IPS,6.6,1080.0,2408.0,android 13,microsdxc,134217728.0,4194304.0,Li-Po,4500.0,1,1080
IPS,6.6,720.0,1612.0,android 13,microsdxc,134217728.0,4194304.0,Li-Ion,5000.0,1,1080
IPS,6.52,720.0,1600.0,android 13,microsdxc,134217728.0,4194304.0,Li-Ion,5000.0,1,1080
IPS,6.6,1080.0,2408.0,android 13,unspecified,268435456.0,8388608.0,Li-Ion,4500.0,1,1080
OLED,6.78,1260.0,2800.0,android 13,no,268435456.0,16777216.0,Li-Po,5100.0,1,4K
IPS,12.1,1600.0,2560.0,android 13,no,536870912.0,16777216.0,Li-Po,10000.0,1,1080
OLED,6.8,1116.0,2480.0,android 13,no,536870912.0,25165824.0,Li-Po,5000.0,1,8K
OLED,6.8,1116.0,2480.0,android 13,no,536870912.0,134217728.0,Li-Po,6000.0,1,8K
IPS,6.75,720.0,1600.0,android 12,microsdxc,134217728.0,3145728.0,Li-Ion,5000.0,1,1080
OLED,6.67,1080.0,2400.0,android 11,no,268435456.0,8388608.0,Li-Po,5100.0,1,1080
OLED,6.67,1080.0,2400.0,android 12,no,536870912.0,12582912.0,Li-Po,5000.0,1,8K
IPS,12.1,1600.0,2560.0,android 13,no,536870912.0,12582912.0,Li-Po,10000.0,1,1080
OLED,6.8,1116.0,2480.0,android 13,no,536870912.0,16777216.0,Li-Po,5000.0,1,8K
IPS,12.4,1600.0,2560.0,android 12,microsdxc,268435456.0,8388608.0,Li-Po,9070.0,1,1080
IPS,6.67,1080.0,2400.0,android 12,microsdxc,134217728.0,6291456.0,Li-Po,6000.0,1,1080
IPS,6.6,1080.0,2408.0,android 12,microsdxc,134217728.0,6291456.0,Li-Po,4500.0,1,1080
OLED,6.8,1116.0,2480.0,android 13,no,536870912.0,16777216.0,Li-Po,5000.0,1,8K
OLED,6.8,1116.0,2480.0,android 13,no,536870912.0,134217728.0,Li-Po,6000.0,1,8K
OLED,6.67,1080.0,2400.0,android 13,no,536870912.0,134217728.0,Li-Po,5000.0,1,8K
IPS,6.6,1080.0,2408.0,android 12,microsdxc,134217728.0,6291456.0,Li-Po,4500.0,1,1080
OLED,6.67,1080.0,2400.0,android 12,microsdxc,268435456.0,8388608.0,Li-Po,4510.0,1,4K
OLED,6.8,1116.0,2480.0,android 12,no,536870912.0,18874368.0,Li-Po,5000.0,1,8K
OLED,6.67,1080.0,2400.0,android 12,microsdxc,134217728.0,4194304.0,Li-Ion,4500.0,1,1080
OLED,6.67,1080.0,2400.0,android 12,microsdxc,134217728.0,6291456.0,Li-Ion,4500.0,1,1080
OLED,6.92,1080.0,2460.0,android 12,microsdxc,268435456.0,12582912.0,Li-Ion,4200.0,1,4K
OLED,6.67,1080.0,2400.0,android 12,no,536870912.0,134217728.0,Li-Po,5000.0,1,8K
OLED,6.8,1080.0,2400.0,android 12,no,536870912.0,18874368.0,Li-Po,5000.0,1,8K
OLED,6.8,1080.0,2400.0,android 12,no,536870912.0,134217728.0,Li-Po,4500.0,1,8K
OLED,6.67,1080.0,2400.0,android 11,no,134217728.0,6291456.0,Li-Po,5100.0,1,1080
IPS,6.52,720.0,1600.0,android 11,microsdxc,134217728.0,6291456.0,Li-Ion,4000.0,1,1080
IPS,6.75,1080.0,2400.0,android 11,microsdxc,134217728.0,3145728.0,Li-Ion,6000.0,1,1080
IPS,6.52,720.0,1600.0,android 11,microsdxc,33554432.0,2097152.0,Li-Ion,4000.0,1,1080
IPS,6.52,720.0,1600.0,android 11,microsdxc,67108864.0,2097152.0,Li-Ion,5000.0,1,1080
OLED,6.67,1080.0,2400.0,android 12,no,536870912.0,134217728.0,Li-Po,5000.0,1,4K
OLED,6.8,1116.0,2480.0,android 12,no,536870912.0,134217728.0,Li-Po,5000.0,1,8K
OLED,6.67,1080.0,2400.0,android 12,no,536870912.0,134217728.0,Li-Po,5000.0,1,Yes
IPS,6.75,720.0,1600.0,android 12,microsdxc,134217728.0,4194304.0,Li-Po,6000.0,1,1080
OLED,6.8,1080.0,2400.0,android 12,no,536870912.0,134217728.0,Li-Po,5000.0,1,8K
OLED,6.8,1080.0,2400.0,android 12,no,536870912.0,134217728.0,Li-Po,4500.0,1,8K
TFT,5.0,480.0,960.0,android 11,microsdhc,16777216.0,2097152.0,Li-Ion,2050.0,1,720
IPS,6.52,720.0,1600.0,android 11,microsdxc,33554432.0,3145728.0,Li-Ion,3200.0,1,
OLED,6.67,1080.0,2400.0,android 11,no,268435456.0,8388608.0,Li-Po,5100.0,1,4K
IPS,5.5,720.0,1440.0,android 11,microsdxc,33554432.0,2097152.0,Li-Ion,3000.0,1,720
IPS,6.52,720.0,1600.0,android 11,microsdxc,67108864.0,3145728.0,Li-Ion,4000.0,1,1080
IPS,6.0,480.0,960.0,android 11,microsdxc,33554432.0,1048576.0,Li-Ion,3000.0,1,720
IPS,5.45,720.0,1440.0,android 11,microsdxc,33554432.0,2097152.0,Li-Ion,3000.0,1,720
TFT,5.0,480.0,960.0,android 11,microsdxc,33554432.0,1048576.0,Li-Ion,2000.0,1,720
IPS,6.52,720.0,1600.0,android 11,microsdxc,67108864.0,2097152.0,Li-Ion,3200.0,1,1080
TFT,5.0,480.0,960.0,android 11,microsdxc,33554432.0,1048576.0,Li-Ion,2000.0,1,720
OLED,6.8,1080.0,2400.0,android 11,no,536870912.0,134217728.0,Li-Po,5050.0,1,8K
OLED,6.8,1080.0,2400.0,android 11,no,268435456.0,16777216.0,Li-Po,5050.0,1,8K
OLED,6.92,1080.0,2460.0,android 11,microsdxc,268435456.0,12582912.0,Li-Ion,4200.0,1,4K
IPS,6.82,720.0,1640.0,android 11,microsdxc,134217728.0,3145728.0,Li-Po,5000.0,1,1080
IPS,6.67,1080.0,2400.0,android 11,microsdxc,134217728.0,4194304.0,Li-Po,5000.0,1,1080
OLED,6.67,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,4200.0,1,8K
OLED,6.67,1080.0,2400.0,android 11,no,536870912.0,16777216.0,Li-Po,4200.0,1,8K
IPS,6.52,720.0,1600.0,android 11,microsdxc,67108864.0,4194304.0,Li-Ion,4000.0,1,1080
OLED,6.67,1080.0,2400.0,android 11,no,268435456.0,18874368.0,Li-Po,4600.0,1,8K
OLED,6.67,1080.0,2400.0,android 11,no,268435456.0,8388608.0,Li-Po,4200.0,1,4K
OLED,6.67,1080.0,2400.0,android 11,microsdxc,268435456.0,8388608.0,Li-Ion,4200.0,1,4K
IPS,6.67,1080.0,2400.0,android 11,no,268435456.0,8388608.0,Li-Ion,4000.0,1,4K
IPS,6.67,1080.0,2400.0,android 11,no,134217728.0,6291456.0,Li-Po,6000.0,1,1080
OLED,6.8,1080.0,2400.0,android 11,no,536870912.0,134217728.0,Li-Po,5050.0,1,8K
OLED,6.8,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Po,5050.0,1,8K
OLED,1.39,454.0,454.0,proprietary,no,,,Li-Ion,420.0,0,
OLED,1.39,454.0,454.0,proprietary,no,,,Li-Ion,420.0,0,
TFT,2.8,128.0,160.0,proprietary,microsdhc,8388608.0,1048576.0,Li-Ion,1600.0,1,720
IPS,6.5,1080.0,2340.0,android 10,microsdxc,134217728.0,6291456.0,Li-Ion,4000.0,1,4K
OLED,6.47,1080.0,2340.0,android 10,microsdxc,134217728.0,8388608.0,Li-Ion,4000.0,1,4K
TFT,2.8,240.0,320.0,proprietary,microsdhc,8388608.0,1048576.0,Li-Ion,1600.0,1,720
IPS,6.53,1080.0,2340.0,android 10,microsdxc,134217728.0,6291456.0,Li-Ion,4000.0,1,4K
TFT,1.3,240.0,240.0,proprietary,no,,,Li-Ion,,0,
IPS,6.5,720.0,1560.0,android 10,microsdxc,67108864.0,3145728.0,Li-Ion,4000.0,1,1080
IPS,6.52,720.0,1600.0,android 10,microsdxc,134217728.0,6291456.0,Li-Ion,4000.0,1,1080
IPS,5.5,720.0,1440.0,android 10,microsdxc,33554432.0,2097152.0,Li-Ion,2660.0,1,1080
IPS,6.09,720.0,1560.0,android 9,microsdxc,67108864.0,2097152.0,Li-Ion,3200.0,1,1080
OLED,6.92,1080.0,2460.0,android 10,microsdxc,268435456.0,12582912.0,Li-Ion,4220.0,1,4K
OLED,6.92,1080.0,2460.0,android 10,microsdxc,268435456.0,8388608.0,Li-Ion,4220.0,1,4K
OLED,6.92,1080.0,2460.0,android 10,microsdxc,134217728.0,6291456.0,Li-Ion,4220.0,1,1080
IPS,5.0,480.0,960.0,android 10,microsdhc,16777216.0,1048576.0,Li-Ion,2000.0,1,
TFT,5.45,720.0,1440.0,android 10,microsdxc,33554432.0,2097152.0,Li-Ion,2650.0,1,1080
OLED,4.01,192.0,960.0,proprietary,no,8388608.0,1048576.0,Li-Ion,420.0,0,
OLED,6.65,1080.0,2340.0,android 10,no,268435456.0,16777216.0,Li-Po,4500.0,1,8K
TFT,5.45,720.0,1440.0,android 10,microsdxc,33554432.0,2097152.0,Li-Ion,2660.0,1,
OLED,6.65,1080.0,2340.0,android 10,no,268435456.0,8388608.0,Li-Ion,5100.0,1,4K
IPS,6.53,1080.0,2340.0,android 10,microsdxc,134217728.0,6291456.0,Li-Ion,4000.0,1,4K
IPS,5.5,720.0,1440.0,android 10,microsdxc,33554432.0,2097152.0,Li-Ion,2650.0,1,
IPS,5.45,720.0,1440.0,android 10,microsdxc,33554432.0,2097152.0,Li-Ion,2660.0,1,720
OLED,6.65,1080.0,2340.0,android 10,no,268435456.0,8388608.0,Li-Ion,5100.0,1,4K
OLED,6.47,1080.0,2340.0,android 10,microsdxc,134217728.0,6291456.0,Li-Ion,4000.0,1,1080
OLED,6.47,1080.0,2340.0,android 10,microsdxc,268435456.0,8388608.0,Li-Ion,4000.0,1,4K
OLED,6.65,1080.0,2340.0,android 10,no,268435456.0,16777216.0,Li-Po,4500.0,1,8K
OLED,6.47,1080.0,2340.0,android 10,microsdxc,268435456.0,12582912.0,Li-Ion,4000.0,1,4K
TFT,2.8,240.0,320.0,Linux 3.18.71,microsdhc,8388608.0,1048576.0,Li-Ion,1600.0,1,720
IPS,6.0,1080.0,2160.0,android 7,microsdxc,33554432.0,3145728.0,Li-Po,4000.0,1,1080
IPS,6.09,720.0,1560.0,android 9,microsdxc,33554432.0,3145728.0,Li-Po,3200.0,1,1080
IPS,6.3,1080.0,2280.0,android 9,microsdxc,67108864.0,3145728.0,Li-Po,3200.0,1,1080
TFT,5.0,480.0,960.0,android 9,microsdxc,16777216.0,2097152.0,Li-Po,2050.0,1,720
IPS,6.49,720.0,1560.0,android 9,microsdxc,134217728.0,4194304.0,Li-Po,5000.0,1,1080
OLED,6.65,1080.0,2340.0,android 9,no,268435456.0,12582912.0,Li-Po,5000.0,1,8K
OLED,6.42,1080.0,2340.0,android 9,no,536870912.0,134217728.0,Li-Po,4000.0,1,8K
IPS,5.45,720.0,1440.0,android 9,microsdxc,16777216.0,2097152.0,Li-Ion,2600.0,1,1080
IPS,5.0,480.0,960.0,android 9,microsdxc,33554432.0,1048576.0,Li-Ion,2000.0,1,720
IPS,5.0,480.0,960.0,android 9,microsdxc,16777216.0,1048576.0,Li-Ion,2000.0,1,720
OLED,6.65,1080.0,2340.0,android 9,no,268435456.0,67108864.0,Li-Po,5000.0,1,8K
TFT,5.0,480.0,854.0,android 8,microsdxc,16777216.0,2097152.0,Li-Ion,2200.0,1,720
OLED,4.01,192.0,960.0,proprietary,no,8388608.0,1048576.0,Li-Ion,500.0,1,Other
OLED,6.47,1080.0,2340.0,android 9,microsdxc,268435456.0,12582912.0,Li-Ion,4000.0,1,4K
OLED,6.47,1080.0,2340.0,android 9,microsdxc,268435456.0,12582912.0,Li-Ion,4000.0,1,4K
IPS,6.3,1080.0,2280.0,android 9,microsdxc,67108864.0,4194304.0,Li-Ion,3200.0,1,1080
IPS,6.26,720.0,1520.0,android 9,microsdxc,67108864.0,3145728.0,Li-Ion,3200.0,1,1080
IPS,6.0,1080.0,2160.0,android 9,no,268435456.0,67108864.0,Li-Po,3800.0,1,4K
IPS,6.26,1080.0,2280.0,android 8,no,536870912.0,67108864.0,Li-Po,3800.0,1,4K
IPS,5.99,1080.0,2160.0,android 8,no,134217728.0,8388608.0,Li-Po,3450.0,1,4K
OLED,6.21,1080.0,2248.0,android 8,microsdxc,134217728.0,6291456.0,Li-Ion,4000.0,1,4K
IPS,6.0,1080.0,2160.0,android 8,no,134217728.0,8388608.0,Li-Po,3800.0,1,4K
IPS,5.45,720.0,1440.0,android 8,microsdxc,33554432.0,3145728.0,Li-Ion,3200.0,1,1080
IPS,6.09,720.0,1560.0,android 9,microsdxc,67108864.0,3145728.0,Li-Ion,3200.0,1,720
IPS,5.7,1080.0,2160.0,android 8,no,134217728.0,6291456.0,Li-Po,3450.0,1,4K
IPS,6.01,1080.0,2160.0,android 7,microsdxc,67108864.0,4194304.0,Li-Po,4000.0,1,1080
IPS,6.01,1080.0,2160.0,android 7,microsdxc,67108864.0,4194304.0,Li-Po,5000.0,1,1080
IPS,5.45,720.0,1440.0,android 8,microsdxc,33554432.0,3145728.0,Li-Ion,3200.0,1,1080
IPS,5.7,1080.0,2160.0,android 8,microsdxc,67108864.0,4194304.0,Li-Ion,3100.0,1,1080
TFT,5.0,480.0,854.0,android 8,microsdhc,8388608.0,1048576.0,Li-Ion,2200.0,1,720
IPS,5.5,720.0,1280.0,android 7,microsdxc,33554432.0,3145728.0,Li-Ion,4000.0,1,1080
IPS,5.2,720.0,1280.0,android 7,microsdxc,33554432.0,3145728.0,Li-Ion,5000.0,1,1080
IPS,5.0,480.0,854.0,android 6,microsdxc,8388608.0,1048576.0,Li-Ion,2300.0,1,720
IPS,5.5,720.0,1280.0,android 7,microsdxc,16777216.0,2097152.0,Li-Ion,3000.0,1,1080
IPS,5.2,1080.0,1920.0,android 7,microsdxc,67108864.0,4194304.0,Li-Ion,3180.0,1,4K
IPS,5.73,1080.0,2040.0,android 7,no,134217728.0,8388608.0,Li-Po,3100.0,1,4K
IPS,5.2,1080.0,1920.0,android 7,microsdxc,67108864.0,6291456.0,Li-Po,3200.0,1,4K
IPS,5.5,1080.0,1920.0,android 7,no,67108864.0,6291456.0,Li-Ion,3200.0,1,4K
IPS,6.0,1080.0,1920.0,android 7,microsdxc,33554432.0,2097152.0,Li-Ion,4080.0,1,1080
IPS,5.5,720.0,1280.0,android 7,microsdxc,16777216.0,2097152.0,Li-Ion,3000.0,1,1080
IPS,5.0,480.0,854.0,android 7,microsdhc,8388608.0,1048576.0,Li-Ion,2200.0,1,720
IPS,5.0,720.0,1280.0,android 6,microsdhc,8388608.0,1048576.0,Li-Ion,4000.0,1,720
IPS,8.0,800.0,1280.0,android 7,microsdxc,8388608.0,1048576.0,Li-Ion,4620.0,1,720
IPS,5.2,1080.0,1920.0,android 6,microsdxc,33554432.0,3145728.0,Li-Ion,2540.0,1,1080
OLED,1.4,400.0,400.0,android ,no,4194304.0,786432.0,Li-Ion,500.0,0,
OLED,5.5,720.0,1280.0,android 6,microsdxc,67108864.0,4194304.0,Li-Po,5000.0,1,1080
OLED,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0,Li-Po,3630.0,1,4K
IPS,5.5,720.0,1280.0,android 6,microsdxc,67108864.0,4194304.0,Li-Po,3000.0,1,1080
TFT,5.5,720.0,1280.0,android 7,microsdxc,33554432.0,3145728.0,Li-Po,3000.0,1,1080
IPS,5.5,1080.0,1920.0,android 7,no,134217728.0,8388608.0,Li-Po,3200.0,1,4K
OLED,5.5,1440.0,2560.0,android 7,microsdxc,134217728.0,6291456.0,Li-Ion,3400.0,1,4K
IPS,6.0,1080.0,1920.0,android 7,microsdxc,33554432.0,2097152.0,Li-Ion,3990.0,1,1080
IPS,5.2,1080.0,1920.0,android 6,microsdxc,67108864.0,6291456.0,Li-Po,2950.0,1,4K
IPS,5.0,720.0,1280.0,android 7,microsdxc,16777216.0,2097152.0,Li-Ion,2400.0,1,1080
IPS,5.5,720.0,1280.0,android 6,microsdxc,16777216.0,2097152.0,Li-Ion,3000.0,1,1080
IPS,5.0,720.0,1280.0,android 7,microsdxc,16777216.0,2097152.0,Li-Ion,2800.0,1,1080
IPS,5.0,720.0,1280.0,android 7,microsdxc,16777216.0,2097152.0,Li-Ion,2500.0,1,Yes
IPS,5.5,1080.0,1920.0,android 6,microsdxc,33554432.0,4194304.0,Li-Ion,5000.0,1,1080
IPS,5.5,1080.0,1920.0,android 7,microsdxc,33554432.0,3145728.0,Li-Ion,3000.0,1,1080
IPS,5.5,1080.0,1920.0,android 6,microsdxc,33554432.0,3145728.0,Li-Ion,3140.0,1,4K
IPS,5.2,1080.0,1920.0,android 7,microsdxc,33554432.0,3145728.0,Li-Ion,2730.0,1,1080
IPS,6.0,1080.0,1920.0,android 6,microsdxc,67108864.0,16777216.0,Li-Ion,4100.0,1,4K
IPS,5.5,720.0,1280.0,android 6,microsdxc,16777216.0,2097152.0,Li-Ion,3140.0,1,1080
IPS,5.5,1080.0,1920.0,android 6,microsdxc,33554432.0,4194304.0,Li-Ion,3000.0,1,Yes
IPS,5.2,1080.0,1920.0,android 6,microsdxc,134217728.0,4194304.0,Li-Ion,3000.0,1,1080
OLED,5.2,1080.0,1920.0,android 6,microsdxc,33554432.0,3145728.0,Li-Ion,2705.0,1,1080
IPS,5.5,720.0,1280.0,android 6,microsdxc,16777216.0,2097152.0,Li-Po,3000.0,1,1080
IPS,6.0,1080.0,1920.0,android 6,microsdxc,33554432.0,2097152.0,Li-Ion,3400.0,1,1080
IPS,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,3145728.0,Li-Po,5000.0,1,1080
OLED,6.0,1080.0,1920.0,android 5,microsdxc,67108864.0,4194304.0,Li-Ion,4000.0,1,1080
OLED,5.5,1440.0,2560.0,android 6,microsdxc,67108864.0,4194304.0,Li-Ion,3250.0,1,4K
IPS,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,6291456.0,Li-Ion,3000.0,1,4K
TFT,4.0,480.0,800.0,android 5,microsdhc,8388608.0,1048576.0,Li-Ion,1400.0,1,Yes
IPS,6.0,1080.0,1920.0,android 6,microsdxc,16777216.0,2097152.0,Li-Ion,3400.0,1,1080
IPS,5.0,1080.0,1920.0,android 5,microsdxc,67108864.0,3145728.0,Li-Ion,2800.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdhc,8388608.0,1048576.0,Li-Ion,2150.0,1,Yes
IPS,5.5,1080.0,1920.0,android 5,microsdhc,16777216.0,2097152.0,Li-Ion,3000.0,1,1080
IPS,5.0,720.0,1280.0,android 6,microsdxc,16777216.0,2097152.0,Li-Ion,4000.0,1,1080
IPS,5.2,720.0,1280.0,android 6,microsdxc,16777216.0,2097152.0,Li-Ion,2540.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdhc,8388608.0,1048576.0,Li-Ion,4000.0,1,1080
IPS,5.2,1080.0,1920.0,android 6,microsdxc,16777216.0,2097152.0,Li-Ion,2500.0,1,1080
OLED,5.5,720.0,1280.0,android 6,microsdxc,16777216.0,2097152.0,Li-Ion,2540.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0,Li-Ion,2500.0,1,1080
IPS,5.0,720.0,1280.0,android 6,microsdxc,16777216.0,2097152.0,Li-Ion,2500.0,1,1080
IPS,6.0,1080.0,1920.0,android 5,microsdxc,33554432.0,3145728.0,Li-Po,4140.0,1,1080
OLED,5.2,1080.0,1920.0,android 5,microsdxc,67108864.0,3145728.0,Li-Ion,2200.0,1,1080
IPS,5.5,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0,Li-Ion,3080.0,1,720
IPS,5.0,480.0,854.0,android 5,microsdhc,8388608.0,1048576.0,Li-Ion,2300.0,1,720
IPS,5.5,1080.0,1920.0,android 5,microsdxc,16777216.0,2097152.0,Li-Ion,3000.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdhc,8388608.0,1048576.0,Li-Ion,2400.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdxc,8388608.0,1048576.0,Li-Ion,4000.0,1,1080
OLED,1.4,400.0,400.0,Tencent OS,no,4194304.0,524288.0,Li-Ion,300.0,0,
IPS,5.5,1080.0,1920.0,android 5,no,33554432.0,2097152.0,Li-Ion,3000.0,1,1080
IPS,5.0,1080.0,1920.0,android 5,microsdxc,33554432.0,3145728.0,Li-Ion,2500.0,1,1080
OLED,5.2,1080.0,1920.0,android 5,microsdxc,33554432.0,3145728.0,Li-Ion,2800.0,1,Yes
IPS,5.5,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0,Li-Ion,3000.0,1,1080
IPS,5.5,1080.0,1920.0,android 5,microsdxc,33554432.0,3145728.0,Li-Ion,3000.0,1,4K
OLED,5.2,1080.0,1920.0,android 5,microsdxc,33554432.0,3145728.0,Li-Ion,2200.0,1,1080
IPS,5.5,1440.0,2560.0,android 5,microsdxc,134217728.0,4194304.0,Li-Ion,3000.0,1,4K
IPS,5.7,720.0,1280.0,android 5,no,16777216.0,2097152.0,Li-Ion,3400.0,1,1080
IPS,5.0,480.0,854.0,android 5,microsdhc,8388608.0,1048576.0,Li-Ion,2200.0,1,Yes
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0,Li-Ion,2200.0,1,1080
IPS,5.5,1440.0,2560.0,android 5,no,67108864.0,4194304.0,Li-Ion,3000.0,1,4K
TN,4.0,480.0,800.0,android 5,microsdhc,8388608.0,1048576.0,Li-Ion,1500.0,1,Yes
TFT,4.5,480.0,854.0,android 5,microsdhc,4194304.0,1048576.0,Li-Ion,1800.0,1,Yes
IPS,5.0,720.0,1280.0,android 5,microsdhc,16777216.0,2097152.0,Li-Ion,2480.0,1,1080
TFT,4.0,480.0,800.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1650.0,1,Yes
IPS,4.5,480.0,854.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2000.0,1,Yes
IPS,4.5,480.0,854.0,android 5,microsdhc,8388608.0,1048576.0,Li-Ion,2100.0,1,Yes
IPS,4.5,480.0,854.0,android 5,microsdhc,8388608.0,1048576.0,Li-Ion,1800.0,1,Yes
IPS,4.5,480.0,854.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2200.0,1,720
IPS,5.2,1080.0,1920.0,android 5,no,67108864.0,4194304.0,Li-Ion,2900.0,1,4K
IPS,5.5,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0,Li-Ion,3000.0,1,1080
IPS,5.5,1080.0,1920.0,android 5,microsdxc,16777216.0,3145728.0,Li-Ion,2900.0,1,4K
IPS,5.0,1080.0,1920.0,android 5,microsdxc,16777216.0,2097152.0,Li-Ion,2900.0,1,1080
TFT,5.0,480.0,854.0,firefox,microsdhc,8388608.0,1048576.0,Li-Ion,2200.0,1,Yes
IPS,5.5,1080.0,1920.0,android 4,microsdxc,16777216.0,3145728.0,Li-Ion,3100.0,1,4K
TFT,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2000.0,1,Yes
TFT,5.0,480.0,854.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2000.0,1,Yes
TFT,4.5,480.0,854.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1850.0,1,Yes
TFT,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1200.0,1,Yes
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2400.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0,Li-Ion,2400.0,1,1080
TFT,5.0,540.0,960.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2300.0,1,720
IPS,6.0,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0,Li-Ion,3200.0,1,Yes
IPS,5.0,1080.0,1920.0,android 4,microsdxc,16777216.0,2097152.0,Li-Po,2400.0,1,4K
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,2097152.0,Li-Ion,2300.0,1,1080
TFT,4.5,540.0,960.0,android 4,microsdhc,8388608.0,1048576.0,Li-Po,2000.0,1,Yes
IPS,5.5,1080.0,1920.0,android 4,microsdhc,16777216.0,2097152.0,Li-Ion,2500.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,2097152.0,Li-Ion,2300.0,1,1080
TFT,3.5,320.0,480.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1500.0,1,Yes
TFT,6.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,3200.0,1,720
TFT,5.7,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0,Li-Ion,3400.0,1,1080
TFT,5.0,720.0,1280.0,android 4,microsdhc,16777216.0,1048576.0,Li-Ion,2300.0,1,1080
TFT,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2300.0,1,1080
TFT,4.5,480.0,854.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1850.0,1,720
IPS,4.7,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0,Li-Ion,2000.0,1,1080
IPS,5.5,1440.0,2560.0,android 4,no,33554432.0,3145728.0,Li-Ion,3000.0,1,4K
IPS,5.5,1080.0,1920.0,android 4,microsdxc,33554432.0,2097152.0,Li-Ion,3100.0,1,4K
IPS,5.0,1080.0,1920.0,android 4,microsdxc,16777216.0,2097152.0,Li-Ion,2300.0,1,1080
TFT,5.0,480.0,854.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2000.0,1,Yes
IPS,4.0,480.0,800.0,android 4,microsdhc,524288.0,262144.0,Li-Ion,1400.0,1,480
IPS,4.5,480.0,854.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,2000.0,1,Yes
IPS,5.0,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0,Li-Po,2400.0,1,Yes
IPS,5.0,1080.0,1920.0,android 4,microsdxc,16777216.0,2097152.0,Li-Po,2300.0,1,Yes
IPS,6.44,1080.0,1920.0,android 4,microsdhc,134217728.0,33554432.0,Li-Ion,4250.0,1,1080
IPS,6.0,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0,Li-Ion,3200.0,1,1080
TFT,4.0,480.0,800.0,firefox,microsdhc,4194304.0,524288.0,Li-Ion,1400.0,1,Other
TFT,3.5,320.0,480.0,firefox,microsdhc,2097152.0,262144.0,Li-Ion,1150.0,1,Yes
IPS,5.7,720.0,1280.0,android 4,microsdxc,8388608.0,1048576.0,Li-Ion,3200.0,1,1080
