DISPLAY_Type,DISPLAY_Size,DISPLAY_Resolution_Width,DISPLAY_Resolution_Height,PLATFORM_OS,MEMORY_Card_slot,MEMORY_Internal_rom,MEMORY_Internal_ram
TFT,2.8,240.0,320.0,android 2,microsdhc,198656.0,
TFT,2.8,320.0,240.0,,microsdhc,71680.0,
TFT,2.4,320.0,240.0,,microsdhc,61440.0,
TFT,1.45,128.0,128.0,,microsd,2048.0,
TFT,1.8,128.0,160.0,,no,2048.0,
TFT,1.77,128.0,160.0,,microsd,2048.0,
TFT,1.8,128.0,160.0,,microsd,2048.0,
TFT,1.77,128.0,160.0,,microsd,2048.0,
STN,1.32,94.0,64.0,,no,,
TFT,2.2,320.0,240.0,,microsdhc,20480.0,
TFT,2.2,320.0,240.0,,microsdhc,20480.0,
TFT,2.4,240.0,320.0,,microsdhc,5120.0,
TFT,1.8,128.0,160.0,,microsd,10240.0,
TFT,1.8,128.0,160.0,,no,2048.0,
CSTN,1.5,128.0,128.0,,no,,
STN,1.3,96.0,64.0,,no,,
CSTN,1.8,128.0,160.0,,microsd,2048.0,
TFT,1.8,128.0,160.0,,microsd,10240.0,
TFT,1.8,128.0,160.0,,microsd,10240.0,
TFT,1.8,128.0,160.0,,microsd,10240.0,
CSTN,1.8,128.0,160.0,,no,2048.0,
TFT,1.8,128.0,160.0,,microsd,10240.0,
CSTN,1.8,128.0,160.0,,no,2048.0,
CSTN,1.45,128.0,128.0,,no,,
CSTN,1.8,128.0,160.0,,no,,
CSTN,1.3,96.0,64.0,,no,,
STN,1.3,98.0,64.0,,no,,
STN,1.3,98.0,64.0,,no,,
STN,1.3,96.0,64.0,,no,,
TFT,,128.0,160.0,,microsd,10240.0,
TFT,,128.0,160.0,,microsd,10240.0,
OLED,1.8,128.0,160.0,,microsd,2048.0,
OLED,1.8,128.0,160.0,,microsd,2048.0,
TFT,1.9,176.0,220.0,,microsd,10240.0,
TFT,1.8,128.0,160.0,,microsd,10240.0,
TFT,1.8,128.0,160.0,,microsd,2048.0,
CSTN,1.8,128.0,160.0,,microsd,2048.0,
TFT,1.5,128.0,128.0,,no,,
CSTN,1.5,128.0,128.0,,no,,
CSTN,1.8,128.0,160.0,,microsd,10240.0,
STN,1.8,128.0,160.0,,no,2048.0,
TFT,1.9,176.0,220.0,,microsd,40960.0,
STN,1.8,128.0,160.0,,microsd,10240.0,
STN,1.8,128.0,160.0,,no,2048.0,
STN,1.8,128.0,160.0,,no,2048.0,
STN,1.8,128.0,160.0,,no,2048.0,
STN,1.8,128.0,160.0,,no,2048.0,
CSTN,1.8,128.0,160.0,,no,2048.0,
CSTN,1.5,128.0,128.0,,no,,
STN,1.5,128.0,128.0,,no,,
STN,1.3,96.0,64.0,,no,,
STN,1.3,96.0,64.0,,no,,
TFT,1.9,176.0,220.0,,microsd,12288.0,
TFT,,176.0,220.0,,microsd,10240.0,
TFT,1.8,128.0,160.0,,microsd,10240.0,
TFT,1.8,128.0,160.0,,microsd,10240.0,
TFT,1.8,128.0,160.0,,microsd,10240.0,
TFT,1.8,128.0,160.0,,microsd,2048.0,
TFT,1.5,128.0,128.0,,microsd,1024.0,
TFT,1.5,128.0,128.0,,no,,
Monochrome,,102.0,80.0,,no,,
TFT,1.5,128.0,128.0,,no,,
CSTN,,96.0,76.0,,no,,
Color,,102.0,80.0,,no,,
CSTN,,96.0,76.0,,no,,
Monochrome,1.3,96.0,64.0,,no,,
CSTN,1.8,128.0,160.0,,no,4096.0,
Color,,120.0,80.0,,no,,
CSTN,,128.0,128.0,,microsd,,
CSTN,1.3,102.0,80.0,,no,,
CSTN,1.8,128.0,160.0,,no,4096.0,
CSTN,1.8,128.0,160.0,,no,4096.0,
CSTN,,128.0,128.0,,microsd,,
Color,,102.0,80.0,,no,,
CSTN,1.8,128.0,160.0,,no,4096.0,
CSTN,,102.0,80.0,,no,,
Monochrome,,102.0,80.0,,no,,
CSTN,1.5,102.0,80.0,,no,,
CSTN,,128.0,160.0,,no,3072.0,
TFT,2.0,176.0,220.0,,minisd,10240.0,
TFT,,128.0,160.0,,no,3072.0,
CSTN,1.8,128.0,160.0,,no,4096.0,
CSTN,,128.0,160.0,,no,10240.0,
CSTN,,128.0,160.0,,no,3072.0,
CSTN,,128.0,160.0,,no,3072.0,
CSTN,,128.0,160.0,,no,10240.0,
CSTN,,128.0,160.0,,no,3072.0,
CSTN,,128.0,160.0,,no,4608.0,
CSTN,,102.0,80.0,,no,,
CSTN,,102.0,80.0,,no,,
CSTN,,102.0,80.0,,no,,
STN,,102.0,80.0,,no,,
CSTN,,102.0,80.0,,no,,
STN,,102.0,80.0,,no,,
STN,,102.0,80.0,,no,,
Grayscale,,102.0,80.0,,no,,
TFT,,128.0,160.0,,no,4096.0,
CSTN,,128.0,128.0,,no,,
Color,,101.0,80.0,,no,,
Grayscale,,101.0,65.0,,no,,
Grayscale,,112.0,64.0,,no,,
TFT,,128.0,160.0,,no,4096.0,
CSTN,,128.0,160.0,,no,2048.0,
CSTN,,128.0,160.0,,no,3072.0,
CSTN,,128.0,160.0,,no,2048.0,
TFT,,128.0,160.0,,no,3072.0,
CSTN,,128.0,128.0,,no,,
CSTN,,128.0,128.0,,no,,
CSTN,,128.0,128.0,,no,1024.0,
CSTN,,128.0,141.0,,no,,
CSTN,,96.0,65.0,,no,,
Monochrome,,96.0,65.0,,no,,
Monochrome,,96.0,65.0,,no,,
Monochrome,,112.0,64.0,,no,,
Monochrome,,96.0,65.0,,no,,
Grayscale,,100.0,150.0,,no,,
Monochrome,,96.0,64.0,,no,,
Monochrome,,96.0,65.0,,no,,
Monochrome,,96.0,64.0,,no,,
Monochrome,,96.0,64.0,,no,,
Monochrome,,96.0,64.0,,no,,
Monochrome,,,5.0,,no,,
Monochrome,,96.0,64.0,,no,,
Monochrome,,96.0,64.0,,no,,
Monochrome,,96.0,64.0,,no,,
Alphanumeric,,,3.0,,no,,
Alphanumeric,,,3.0,,no,,
Alphanumeric,,,3.0,,no,,
Alphanumeric,,,3.0,,no,,
Monochrome,,160.0,239.0,,no,,
IPS,6.53,1080.0,2340.0,android 9,microsdxc,67108864.0,4194304.0
IPS,6.21,720.0,1520.0,android 9,microsdxc,67108864.0,4194304.0
IPS,8.0,800.0,1280.0,android 9,microsdhc,16777216.0,1048576.0
IPS,6.8,640.0,1352.0,android 9,microsdxc,33554432.0,2097152.0
IPS,7.0,600.0,1024.0,android 8,microsdhc,8388608.0,1048576.0
IPS,17.3,1080.0,1920.0,android 9,microsdxc,33554432.0,2097152.0
IPS,10.1,800.0,1280.0,android 9,microsdxc,16777216.0,2097152.0
IPS,10.1,800.0,1280.0,android 8,microsdxc,16777216.0,1048576.0
IPS,5.7,720.0,1520.0,android 9,microsdxc,16777216.0,2097152.0
IPS,6.2,720.0,1520.0,android 9,microsdxc,16777216.0,2097152.0
OLED,6.39,1080.0,2340.0,android 9,microsdxc,67108864.0,4194304.0
IPS,5.99,720.0,1440.0,android 8,microsdxc,33554432.0,3145728.0
IPS,5.99,480.0,960.0,android 8,microsdxc,8388608.0,1048576.0
IPS,5.0,720.0,1280.0,android 8,microsdxc,8388608.0,1048576.0
IPS,5.34,480.0,960.0,android 8,microsdxc,16777216.0,2097152.0
IPS,5.34,480.0,960.0,android 8,microsdxc,8388608.0,1048576.0
LCD,1.22,240.0,240.0,proprietary,no,,
LCD,1.22,240.0,240.0,proprietary,no,,
IPS,5.34,480.0,960.0,android 8,microsdxc,8388608.0,1048576.0
IPS,6.2,720.0,1500.0,android 8,microsdxc,33554432.0,3145728.0
LCD,1.3,240.0,240.0,proprietary,no,,
IPS,5.67,720.0,1498.0,android 8,microsdxc,16777216.0,2097152.0
IPS,5.34,480.0,960.0,android 8,microsdxc,8388608.0,1048576.0
IPS,5.86,720.0,1520.0,android 8,microsdxc,33554432.0,4194304.0
IPS,6.2,1080.0,2246.0,android 8,microsdxc,33554432.0,4194304.0
IPS,5.5,1080.0,1920.0,android 7,microsdxc,16777216.0,2097152.0
IPS,6.0,1080.0,2160.0,android 7,microsdxc,67108864.0,6291456.0
IPS,5.7,720.0,1440.0,android 7,microsdxc,16777216.0,2097152.0
IPS,5.7,720.0,1440.0,android 7,microsdxc,33554432.0,4194304.0
IPS,5.7,720.0,1440.0,android 7,microsdxc,16777216.0,3145728.0
IPS,5.7,720.0,1440.0,android 7,microsdxc,33554432.0,4194304.0
IPS,5.5,1080.0,1920.0,android 7,microsdxc,33554432.0,3145728.0
IPS,5.5,720.0,1440.0,android 8,microsdxc,33554432.0,3145728.0
IPS,5.0,720.0,1280.0,android 7,microsdxc,16777216.0,1048576.0
IPS,6.0,1080.0,1920.0,android 7,microsdxc,67108864.0,4194304.0
IPS,5.2,720.0,1280.0,android 7,microsdxc,33554432.0,3145728.0
IPS,5.5,1080.0,1920.0,android 7,microsdxc,33554432.0,4194304.0
IPS,5.0,720.0,1280.0,android 7,microsdxc,16777216.0,3145728.0
IPS,5.5,1080.0,1920.0,android 7,microsdxc,67108864.0,4194304.0
IPS,5.0,480.0,854.0,android 6,microsdxc,8388608.0,1048576.0
IPS,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0
Monochrome,1.28,128.0,128.0,proprietary,no,,
IPS,5.5,720.0,1280.0,android 6,microsdxc,16777216.0,3145728.0
IPS,5.5,1080.0,1920.0,android 6,microsdxc,33554432.0,3145728.0
IPS,5.0,720.0,1280.0,android 6,microsdxc,16777216.0,3145728.0
IPS,5.3,720.0,1280.0,android 6,microsdxc,33554432.0,3145728.0
OLED,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0
IPS,5.0,720.0,1280.0,android 6,microsdhc,16777216.0,2097152.0
IPS,5.5,1080.0,1920.0,android 6,microsdxc,33554432.0,3145728.0
IPS,5.5,1080.0,1920.0,android 6,microsdxc,33554432.0,4194304.0
IPS,5.0,720.0,1280.0,android 6,microsdxc,16777216.0,3145728.0
IPS,5.0,480.0,854.0,android 6,microsdxc,8388608.0,1048576.0
TN,7.0,600.0,1024.0,android 5,microsdxc,8388608.0,1048576.0
IPS,10.1,800.0,1280.0,android 5,microsdxc,8388608.0,1048576.0
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0
IPS,4.5,480.0,854.0,android 5,microsdxc,8388608.0,1048576.0
IPS,5.0,480.0,854.0,android 5,microsdxc,8388608.0,1048576.0
OLED,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0
LCD,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,1048576.0
OLED,6.0,1080.0,1920.0,android 5,microsdxc,67108864.0,3145728.0
TFT,5.0,480.0,854.0,android 5,microsdxc,16777216.0,1048576.0
TFT,4.5,480.0,800.0,android 5,microsdxc,8388608.0,1048576.0
TFT,4.0,480.0,800.0,android 5,microsdxc,8388608.0,1048576.0
OLED,5.5,720.0,1280.0,android 5,microsdxc,33554432.0,3145728.0
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,3145728.0
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,1048576.0
OLED,5.5,720.0,1280.0,android 5,microsdxc,16777216.0,3145728.0
OLED,5.5,720.0,1280.0,android 5,microsdxc,16777216.0,1048576.0
OLED,4.7,720.0,1280.0,android 5,microsdxc,16777216.0,1048576.0
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,1048576.0
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0
IPS,4.5,480.0,854.0,android 5,microsdxc,8388608.0,1048576.0
TFT,7.0,600.0,1024.0,android 4,microsdhc,8388608.0,524288.0
TFT,7.0,600.0,1024.0,android 5,microsdhc,8388608.0,1048576.0
IPS,5.0,720.0,1280.0,android 5,microsdxc,8388608.0,1048576.0
OLED,5.5,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0
IPS,4.5,480.0,854.0,android 5,microsdhc,16777216.0,1048576.0
IPS,5.0,720.0,1280.0,android 5,microsdhc,16777216.0,2097152.0
IPS,5.0,720.0,1280.0,android 5,microsdhc,8388608.0,1048576.0
IPS,4.5,480.0,854.0,android 5,microsdhc,8388608.0,1048576.0
TFT,4.0,480.0,800.0,android 5,microsdhc,8388608.0,1048576.0
IPS,4.5,480.0,854.0,android 4,microsdhc,8388608.0,1048576.0
IPS,5.5,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0
IPS,4.0,480.0,800.0,android 4,microsdhc,8388608.0,1048576.0
IPS,4.5,480.0,854.0,android 5,microsdhc,8388608.0,1048576.0
IPS,5.0,720.0,1280.0,android 5,microsdhc,8388608.0,1048576.0
IPS,4.5,480.0,854.0,android 5,microsdhc,8388608.0,1048576.0
TFT,5.0,480.0,854.0,android 4,microsdhc,8388608.0,1048576.0
TFT,4.7,480.0,854.0,android 4,microsdhc,8388608.0,1048576.0
IPS,5.0,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0
OLED,5.2,1080.0,1920.0,android 5,no,16777216.0,2097152.0
IPS,4.7,720.0,1280.0,Microsoft Windows Phone 8.1,microsdhc,8388608.0,1048576.0
IPS,5.0,720.0,1280.0,Microsoft Windows Phone 8.1,microsdhc,8388608.0,1048576.0
OLED,6.0,1440.0,2560.0,android 5,microsdxc,67108864.0,3145728.0
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0
TFT,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0
IPS,4.5,480.0,854.0,android 4,microsdhc,8388608.0,1048576.0
IPS,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0
IPS,5.5,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0
IPS,4.7,1080.0,1920.0,android 4,no,16777216.0,2097152.0
OLED,4.8,720.0,1280.0,android 4,no,16777216.0,1048576.0
TFT,4.0,480.0,800.0,Microsoft Windows Phone 8.1,microsdhc,4194304.0,524288.0
IPS,5.0,720.0,1280.0,Microsoft Windows Phone 8.1,microsdhc,8388608.0,1048576.0
IPS,4.7,720.0,1280.0,Microsoft Windows Phone 8.1,microsdhc,8388608.0,1048576.0
IPS,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0
OLED,5.0,1080.0,1920.0,android 4,no,16777216.0,2097152.0
IPS,4.7,720.0,1280.0,android 4,no,16777216.0,1048576.0
IPS,5.5,1080.0,1920.0,android 4,no,33554432.0,3145728.0
IPS,5.0,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0
IPS,10.1,1280.0,800.0,Microsoft Windows 10,microsdhc,33554432.0,2097152.0
IPS,8.0,800.0,1280.0,Microsoft Windows 10,microsdhc,16777216.0,1048576.0
TFT,7.0,600.0,1024.0,Microsoft Windows Phone 8.1,microsdhc,16777216.0,1048576.0
IPS,9.7,1536.0,2048.0,android 4,microsdhc,16777216.0,2097152.0
IPS,10.1,800.0,1280.0,android 4,microsdhc,8388608.0,1048576.0
IPS,10.1,800.0,1280.0,android 4,microsdhc,8388608.0,1048576.0
IPS,8.0,800.0,1280.0,android 4,microsdhc,8388608.0,1048576.0
IPS,7.0,800.0,1280.0,android 4,microsdhc,8388608.0,1048576.0
IPS,7.0,600.0,1024.0,android 4,microsdhc,8388608.0,1048576.0
IPS,7.9,768.0,1024.0,android 4,microsdhc,4194304.0,524288.0
IPS,7.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0
TFT,7.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0
IPS,7.9,768.0,1024.0,android 4,microsdhc,16777216.0,1048576.0
TFT,7.0,600.0,1024.0,android 4,microsdhc,8388608.0,1048576.0
TFT,9.7,768.0,1024.0,android 4,microsdhc,8388608.0,1048576.0
TFT,7.0,600.0,1024.0,android 4,microsdhc,8388608.0,524288.0
TFT,8.0,768.0,1024.0,android 4,microsdhc,8388608.0,1048576.0
IPS,7.0,600.0,1024.0,android 4,microsdhc,8388608.0,524288.0
IPS,7.9,768.0,1024.0,android 4,microsdhc,8388608.0,1048576.0
IPS,7.9,768.0,1024.0,android 4,microsdhc,8388608.0,1048576.0
TFT,2.4,240.0,320.0,,microsdhc,,
TFT,4.65,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0
TFT,4.3,480.0,800.0,android 4,no,4194304.0,524288.0
TFT,4.63,480.0,854.0,android 4,no,4194304.0,524288.0
IPS,4.5,720.0,1280.0,android 4,no,16777216.0,1048576.0
IPS,5.0,1080.0,1920.0,android 4,no,33554432.0,2097152.0
TFT,3.5,320.0,480.0,android 4,no,524288.0,
TFT,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0
TFT,4.5,480.0,854.0,android 4,microsdhc,4194304.0,524288.0
IPS,4.7,540.0,960.0,android 4,microsdhc,8388608.0,1048576.0
IPS,4.7,720.0,1280.0,android 4,microsdhc,16777216.0,4194304.0
TFT,5.3,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0
OLED,4.65,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0
TFT,2.8,240.0,320.0,,microsdhc,,
TFT,3.5,320.0,480.0,android 2,microsdhc,524288.0,262144.0
IPS,4.5,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0
OLED,4.65,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0
OLED,4.3,480.0,800.0,android 4,microsdhc,4194304.0,524288.0
TFT,3.95,320.0,480.0,android 4,microsdhc,4194304.0,524288.0
IPS,4.3,480.0,800.0,android 4,microsdhc,4194304.0,524288.0
OLED,4.3,480.0,800.0,android 4,microsdhc,4194304.0,524288.0
TFT,4.1,480.0,800.0,android 2,microsdhc,524288.0,524288.0
TFT,3.5,320.0,480.0,android 2,microsdhc,524288.0,262144.0
TFT,3.5,320.0,480.0,android 2,microsdhc,268435456.0,524288.0
TFT,1.77,128.0,160.0,,microsdhc,,
TFT,2.0,176.0,220.0,,microsdhc,,
IPS,11.0,2000.0,1200.0,android 11,microsdxc,134217728.0,4194304.0
IPS,8.0,800.0,1280.0,android 11,microsdxc,67108864.0,3145728.0
IPS,8.0,800.0,1280.0,android 11,microsdxc,67108864.0,2097152.0
IPS,10.1,1920.0,1200.0,android 9,microsdxc,67108864.0,4194304.0
IPS,10.1,1920.0,1200.0,android 9,microsdxc,67108864.0,3145728.0
IPS,8.0,800.0,1280.0,android 9,microsdxc,67108864.0,3145728.0
IPS,8.0,800.0,1280.0,android 9,microsdxc,67108864.0,2097152.0
IPS,10.1,1920.0,1200.0,android 9,microsdxc,67108864.0,2097152.0
IPS,10.1,1920.0,1200.0,android 5,microsdxc,67108864.0,2097152.0
IPS,8.0,800.0,1280.0,android 5,microsdxc,33554432.0,1572864.0
IPS,7.0,600.0,1024.0,android 5,microsdxc,16777216.0,1048576.0
IPS,10.1,800.0,1280.0,android ,microsdxc,33554432.0,1048576.0
IPS,8.0,800.0,1280.0,android 5,microsdxc,16777216.0,1048576.0
IPS,7.0,600.0,1024.0,android 5,microsdxc,8388608.0,1048576.0
IPS,8.9,2560.0,1600.0,android 4,no,67108864.0,16777216.0
IPS,7.0,800.0,1280.0,android 4,no,16777216.0,1048576.0
IPS,6.0,800.0,1280.0,android 4,no,16777216.0,1048576.0
IPS,4.7,720.0,1280.0,android ,no,67108864.0,2097152.0
IPS,8.9,2560.0,1600.0,android ,no,67108864.0,16777216.0
IPS,7.0,1200.0,1920.0,android ,no,67108864.0,16777216.0
IPS,7.0,800.0,1280.0,android ,no,16777216.0,1048576.0
IPS,8.9,1920.0,1200.0,android 4,no,67108864.0,1048576.0
IPS,8.9,1920.0,1200.0,android 4,no,33554432.0,1048576.0
IPS,7.0,800.0,1280.0,android 4,no,33554432.0,1048576.0
IPS,7.0,600.0,1024.0,android 2,no,8388608.0,524288.0
TFT,2.8,240.0,320.0,Microsoft Windows Mobile 5.0 Phone Edition,microsd,51200.0,
TFT,2.46,240.0,320.0,Microsoft Windows Mobile 5.0 PocketPC,microsd,65536.0,
TFT,2.2,240.0,320.0,Microsoft Windows Mobile 5.0 Phone Edition,microsd,65536.0,
TFT,2.0,176.0,220.0,Microsoft Windows Mobile 5.0 Phone Edition,microsd,65536.0,
TFT,2.2,320.0,240.0,,microsd,204800.0,
TFT,2.2,320.0,240.0,,microsd,204800.0,
TFT,2.0,176.0,220.0,,microsd,16384.0,
TFT,2.0,176.0,220.0,,microsd,92160.0,
CSTN,1.8,128.0,160.0,,microsd,30720.0,
CSTN,1.5,128.0,128.0,,no,5120.0,
CSTN,1.5,128.0,128.0,,no,3072.0,
CSTN,1.5,128.0,128.0,,no,,
CSTN,1.5,128.0,128.0,,no,,
CSTN,1.5,128.0,128.0,,no,,
TFT,2.4,204.0,320.0,Microsoft Windows Mobile 5.0 for PocketPC Phone Edition,microsd,131072.0,65536.0
TFT,2.0,176.0,220.0,,microsd,35840.0,
TFT,2.0,176.0,220.0,,no,36864.0,
TFT,2.0,176.0,220.0,,no,36864.0,
TFT,2.0,176.0,220.0,,no,36864.0,
TFT,2.0,176.0,220.0,,microsd,7168.0,
TFT,2.0,176.0,220.0,,microsd,7168.0,
TFT,2.0,176.0,220.0,,microsd,7168.0,
TFT,2.0,176.0,220.0,,microsd,7168.0,
TFT,2.0,320.0,240.0,,no,131072.0,
TFT,2.0,176.0,220.0,,no,131072.0,
TFT,2.0,176.0,220.0,,microsd,10240.0,
TFT,2.0,240.0,320.0,,no,131072.0,
TFT,2.0,176.0,220.0,,no,131072.0,
TFT,1.8,128.0,160.0,,no,131072.0,
TFT,1.8,176.0,220.0,,microsd,12288.0,
TFT,2.0,176.0,220.0,,no,131072.0,
TFT,1.5,128.0,128.0,,no,131072.0,
CSTN,1.8,128.0,160.0,,no,2048.0,
CSTN,1.5,128.0,128.0,,no,3072.0,
CSTN,1.5,128.0,128.0,,no,5120.0,
CSTN,1.8,128.0,160.0,,no,,
CSTN,1.8,128.0,160.0,,no,,
TFT,,132.0,176.0,,no,,
CSTN,,128.0,128.0,,no,,
TFT,,128.0,160.0,,no,,
Color,,128.0,160.0,,no,,
CSTN,,128.0,128.0,,no,,
CSTN,,128.0,128.0,,no,,
CSTN,,128.0,160.0,,no,,
CSTN,,128.0,160.0,,no,,
CSTN,,128.0,128.0,,no,,
OLED,,128.0,128.0,,no,,
OLED,6.7,1290.0,2796.0,"iOS 17, upgradable to iOS 17.1",no,536870912.0,8388608.0
OLED,6.1,1179.0,2556.0,"iOS 17, upgradable to iOS 17.1",no,536870912.0,134217728.0
OLED,6.7,1290.0,2796.0,"iOS 17, upgradable to iOS 17.1",no,536870912.0,134217728.0
OLED,6.1,1179.0,2556.0,"iOS 17, upgradable to iOS 17.1",no,536870912.0,134217728.0
OLED,1.92,502.0,410.0,"watchOS 10, upgradable to watchOS 10.1",no,67108864.0,
OLED,1.9,484.0,396.0,"watchOS 10, upgradable to watchOS 10.1",no,67108864.0,
OLED,1.9,484.0,396.0,"watchOS 10, upgradable to watchOS 10.1",no,67108864.0,
LCD,12.9,2048.0,2732.0,"iPadOS 16.1, upgradable to iPadOS 17.1",no,536870912.0,16777216.0
IPS,11.0,1668.0,2388.0,"iPadOS 16.1, upgradable to iPadOS 17.1",no,536870912.0,16777216.0
IPS,10.9,1640.0,2360.0,"iPadOS 16.1, upgradable to iPadOS 17.1",no,268435456.0,67108864.0
OLED,6.7,1290.0,2796.0,"iOS 16, upgradable to iOS 17.1",no,536870912.0,134217728.0
OLED,6.1,1179.0,2556.0,"iOS 16, upgradable to iOS 17.1",no,536870912.0,134217728.0
OLED,6.7,1284.0,2778.0,"iOS 16, upgradable to iOS 17.1",no,536870912.0,134217728.0
OLED,6.1,1170.0,2532.0,"iOS 16, upgradable to iOS 17.1",no,536870912.0,134217728.0
OLED,1.92,502.0,410.0,"watchOS 9.0, upgradable to watchOS 10.1",no,33554432.0,
OLED,1.9,484.0,396.0,"watchOS 9.0, upgradable to watchOS 10.1",no,33554432.0,1048576.0
OLED,1.9,484.0,396.0,"watchOS 9.0, upgradable to watchOS 10.1",no,33554432.0,1048576.0
OLED,1.78,448.0,368.0,"watchOS 9.0, upgradable to watchOS 10.1",no,33554432.0,1048576.0
IPS,4.7,750.0,1334.0,"iOS 15.4, upgradable to iOS 17.1",no,268435456.0,67108864.0
IPS,10.9,1640.0,2360.0,"iPadOS 15.4, upgradable to iPadOS 17.1",no,268435456.0,67108864.0
OLED,6.7,1284.0,2778.0,"iOS 15, upgradable to iOS 17.1",no,536870912.0,134217728.0
OLED,6.1,1170.0,2532.0,"iOS 15, upgradable to iOS 17.1",no,536870912.0,134217728.0
OLED,6.1,1170.0,2532.0,"iOS 15, upgradable to iOS 17.1",no,536870912.0,134217728.0
OLED,5.4,1080.0,2340.0,"iOS 15, upgradable to iOS 17.1",no,536870912.0,134217728.0
IPS,8.3,1488.0,2266.0,"iPadOS 15, upgradable to iPadOS 17.1",no,268435456.0,67108864.0
IPS,10.2,1620.0,2160.0,"iPadOS 15, upgradable to iPadOS 17.1",no,268435456.0,67108864.0
OLED,1.9,484.0,396.0,"watchOS 8.0, upgradable to watchOS 10.1",no,33554432.0,1048576.0
OLED,1.9,484.0,396.0,"watchOS 8.0, upgradable to watchOS 10.1",no,33554432.0,1048576.0
OLED,1.9,484.0,396.0,"watchOS 8.0, upgradable to watchOS 10.1",no,33554432.0,1048576.0
LCD,12.9,2048.0,2732.0,"iPadOS 14.5.1, upgradable to iPadOS 17.1",no,536870912.0,16777216.0
IPS,11.0,1668.0,2388.0,"iPadOS 14.5.1, upgradable to iPadOS 17.1",no,536870912.0,16777216.0
OLED,6.7,1284.0,2778.0,"iOS 14.1, upgradable to iOS 17.1",no,536870912.0,134217728.0
OLED,6.1,1170.0,2532.0,"iOS 14.1, upgradable to iOS 17.1",no,536870912.0,134217728.0
OLED,6.1,1170.0,2532.0,"iOS 14.1, upgradable to iOS 17.1",no,268435456.0,67108864.0
OLED,5.4,1080.0,2340.0,"iOS 14.1, upgradable to iOS 17.1",no,268435456.0,67108864.0
IPS,10.9,1640.0,2360.0,"iPadOS 14.1, upgradable to iPadOS 17.1",no,268435456.0,67108864.0
IPS,10.2,1620.0,2160.0,"iPadOS 14, upgradable to iPadOS 17.1",no,134217728.0,33554432.0
OLED,1.78,448.0,368.0,"watchOS 7.0, upgradable to watchOS 10.1",no,33554432.0,1048576.0
OLED,1.78,448.0,368.0,"watchOS 7.0, upgradable to watchOS 10.1",no,33554432.0,1048576.0
OLED,1.78,448.0,368.0,"watchOS 7.0, upgradable to watchOS 10.1",no,33554432.0,1048576.0
OLED,1.78,448.0,368.0,"watchOS 7.0, upgradable to watchOS 10.1",no,33554432.0,1048576.0
IPS,4.7,750.0,1334.0,"iOS 13, upgradable to iOS 17.1",no,268435456.0,67108864.0
IPS,12.9,2048.0,2732.0,"iPadOS 13.4, upgradable to iPadOS 17.1",no,536870912.0,134217728.0
IPS,11.0,1668.0,2388.0,"iPadOS 13.4, upgradable to iPadOS 17.1",no,536870912.0,134217728.0
OLED,6.5,1242.0,2688.0,"iOS 13, upgradable to iOS 17.1",no,536870912.0,67108864.0
OLED,5.8,1125.0,2436.0,"iOS 13, upgradable to iOS 17.1",no,536870912.0,67108864.0
IPS,6.1,828.0,1792.0,"iOS 13, upgradable to iOS 17.1",no,268435456.0,67108864.0
IPS,10.2,1620.0,2160.0,"iPadOS 13.1, upgradable to iPadOS 17.1",no,134217728.0,33554432.0
OLED,1.78,448.0,368.0,"watchOS 6.0, upgradable to watchOS 10.1",no,33554432.0,1048576.0
OLED,1.78,448.0,368.0,"watchOS 6.0, upgradable to watchOS 10.1",no,33554432.0,1048576.0
OLED,1.78,448.0,368.0,"watchOS 6.0, upgradable to watchOS 10.1",no,33554432.0,1048576.0
